platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors
GitLab,hog-cern,hog-mirror,22256099,2020-11-05T13:57:36.675Z,2025-05-08T13:34:33.744Z,master,1,0.0,991763.0,Apache-2.0,Tcl,"{""Shell"": {""size"": 93579, ""percentage"": ""17.84""}, ""Tcl"": {""size"": 426620, ""percentage"": ""81.31""}, ""Verilog"": {""size"": 2366, ""percentage"": ""0.45""}, ""VHDL"": {""size"": 2090, ""percentage"": ""0.40""}}",4445.0,239.0,36.0
GitLab,maggiolispa-public/sportello-telematico/modulistica,modulistica_comune_portotorres,59987893,2024-07-16T05:55:38.443Z,2025-05-08T11:06:21.491Z,main,0,0.0,1505389.0,NOASSERTION,HTML,"{""HTML"": {""size"": 1302889, ""percentage"": ""100.00""}}",60.0,1.0,6.0
GitLab,andre_toft,phd,66096181,2025-01-13T11:32:37.876Z,2025-05-08T12:25:01.961Z,master,0,0.0,59191183.0,,Jupyter Notebook,"{""Julia"": {""size"": 64495, ""percentage"": ""0.20""}, ""Jupyter Notebook"": {""size"": 30985540, ""percentage"": ""96.71""}, ""Python"": {""size"": 862422, ""percentage"": ""2.69""}, ""Shell"": {""size"": 1873, ""percentage"": ""0.01""}, ""R"": {""size"": 37535, ""percentage"": ""0.12""}, ""MATLAB"": {""size"": 71473, ""percentage"": ""0.22""}, ""Makefile"": {""size"": 7845, ""percentage"": ""0.02""}, ""Batchfile"": {""size"": 7737, ""percentage"": ""0.02""}}",69.0,1.0,2.0
GitLab,ral-multi-vo-rucio,m-vo-rucio-deployment,34198030,2022-03-03T17:15:43.132Z,2025-05-08T09:58:33.519Z,main,0,0.0,2566970.0,Apache-2.0,Makefile,"{""Makefile"": {""size"": 4797, ""percentage"": ""91.42""}, ""Shell"": {""size"": 450, ""percentage"": ""8.58""}}",821.0,2.0,5.0
GitLab,evlaV,linux-integration,35002672,2022-04-01T12:36:20.294Z,2025-05-08T05:30:23.376Z,master,3,0.0,1294012477.0,NOASSERTION,C,"{""Makefile"": {""size"": 2200235, ""percentage"": ""0.22""}, ""Roff"": {""size"": 174644, ""percentage"": ""0.02""}, ""Linker Script"": {""size"": 9585, ""percentage"": ""0.00""}, ""C"": {""size"": 965404119, ""percentage"": ""98.21""}, ""Assembly"": {""size"": 9323831, ""percentage"": ""0.95""}, ""Shell"": {""size"": 2904044, ""percentage"": ""0.30""}, ""Perl"": {""size"": 1179924, ""percentage"": ""0.12""}, ""C++"": {""size"": 223989, ""percentage"": ""0.02""}, ""Awk"": {""size"": 46291, ""percentage"": ""0.00""}, ""Python"": {""size"": 1143491, ""percentage"": ""0.12""}, ""sed"": {""size"": 379, ""percentage"": ""0.00""}, ""Yacc"": {""size"": 120953, ""percentage"": ""0.01""}, ""Lex"": {""size"": 62740, ""percentage"": ""0.01""}, ""UnrealScript"": {""size"": 17732, ""percentage"": ""0.00""}, ""SmPL"": {""size"": 154579, ""percentage"": ""0.02""}, ""Gherkin"": {""size"": 8661, ""percentage"": ""0.00""}, ""XS"": {""size"": 1239, ""percentage"": ""0.00""}, ""Clojure"": {""size"": 1622, ""percentage"": ""0.00""}, ""M4"": {""size"": 3325, ""percentage"": ""0.00""}}",1019304.0,553.0,0.0
GitLab,marnanel,yex,32331002,2021-12-23T02:01:12.986Z,2025-05-08T01:58:33.750Z,main,7,1.0,6969037.0,GPL-2.0,Python,"{""Makefile"": {""size"": 611, ""percentage"": ""0.06""}, ""Shell"": {""size"": 80, ""percentage"": ""0.01""}, ""TeX"": {""size"": 105428, ""percentage"": ""10.09""}, ""Python"": {""size"": 895771, ""percentage"": ""85.70""}, ""Prolog"": {""size"": 39891, ""percentage"": ""3.82""}, ""Roff"": {""size"": 2442, ""percentage"": ""0.23""}, ""HTML"": {""size"": 1029, ""percentage"": ""0.10""}}",1553.0,39.0,2.0
GitLab,mllw,SPIRV-Cross,19906089,2020-07-12T09:10:38.603Z,2025-05-08T09:44:17.089Z,master,0,0.0,12855075.0,Apache-2.0,GLSL,"{""CMake"": {""size"": 26124, ""percentage"": ""0.33""}, ""C"": {""size"": 197562, ""percentage"": ""2.46""}, ""Makefile"": {""size"": 908, ""percentage"": ""0.01""}, ""Swift"": {""size"": 2743, ""percentage"": ""0.03""}, ""Shell"": {""size"": 4113, ""percentage"": ""0.05""}, ""C++"": {""size"": 2301906, ""percentage"": ""28.69""}, ""JavaScript"": {""size"": 441826, ""percentage"": ""5.51""}, ""GLSL"": {""size"": 5005865, ""percentage"": ""62.39""}, ""Assembly"": {""size"": 2388, ""percentage"": ""0.03""}, ""Python"": {""size"": 40249, ""percentage"": ""0.50""}}",3422.0,255.0,165.0
GitLab,uhurutec/metal,umetal,67352874,2025-02-21T13:44:10.184Z,2025-05-08T07:56:12.750Z,main,0,0.0,522170.0,,Python,"{""Shell"": {""size"": 21817, ""percentage"": ""18.68""}, ""Smarty"": {""size"": 1554, ""percentage"": ""1.33""}, ""Python"": {""size"": 93447, ""percentage"": ""79.99""}}",637.0,2.0,5.0
GitLab,sultanahamer,OpenContacts,8972123,2018-10-21T12:05:16.239Z,2025-05-08T12:21:05.873Z,master,94,20.0,2558455.0,GPL-3.0,Java,"{""Ruby"": {""size"": 955, ""percentage"": ""0.20""}, ""Java"": {""size"": 487824, ""percentage"": ""99.80""}}",591.0,14.0,11.0
GitLab,kamonka,kamonka,65185370,2024-12-07T05:50:48.336Z,2025-05-08T04:56:48.446Z,master,0,0.0,235352.0,,HTML,"{""HTML"": {""size"": 169463, ""percentage"": ""99.82""}, ""CSS"": {""size"": 313, ""percentage"": ""0.18""}}",254.0,1.0,2.0
GitLab,watched/apache,kafka,17296327,2020-03-05T06:11:47.913Z,2025-05-08T12:59:49.720Z,trunk,0,0.0,91141544.0,Apache-2.0,Java,"{""Shell"": {""size"": 138874, ""percentage"": ""0.21""}, ""Batchfile"": {""size"": 39046, ""percentage"": ""0.06""}, ""Java"": {""size"": 57418958, ""percentage"": ""86.21""}, ""Python"": {""size"": 1258917, ""percentage"": ""1.89""}, ""Scala"": {""size"": 7676857, ""percentage"": ""11.53""}, ""HTML"": {""size"": 3739, ""percentage"": ""0.01""}, ""Dockerfile"": {""size"": 22108, ""percentage"": ""0.03""}, ""XSLT"": {""size"": 7116, ""percentage"": ""0.01""}, ""Roff"": {""size"": 39396, ""percentage"": ""0.06""}}",15682.0,224.0,1687.0
GitLab,rohanmore1,reactcrud,60461626,2024-07-31T03:55:59.316Z,2025-05-08T12:07:44.477Z,main,0,0.0,676422.0,,PHP,"{""PHP"": {""size"": 69583, ""percentage"": ""78.69""}, ""JavaScript"": {""size"": 17709, ""percentage"": ""20.03""}, ""Blade"": {""size"": 239, ""percentage"": ""0.27""}, ""HTML"": {""size"": 293, ""percentage"": ""0.33""}, ""CSS"": {""size"": 606, ""percentage"": ""0.69""}}",13.0,1.0,2.0
GitLab,dumch,dotfiles,34838765,2022-03-27T07:45:59.337Z,2025-05-08T09:57:20.782Z,master,0,0.0,15365010.0,,Vim Script,"{""Shell"": {""size"": 10260, ""percentage"": ""3.46""}, ""Lua"": {""size"": 88978, ""percentage"": ""30.04""}, ""Fennel"": {""size"": 84286, ""percentage"": ""28.46""}, ""Vim Snippet"": {""size"": 557, ""percentage"": ""0.19""}, ""Vim Script"": {""size"": 103925, ""percentage"": ""35.09""}, ""Kotlin"": {""size"": 5545, ""percentage"": ""1.87""}, ""Clojure"": {""size"": 1820, ""percentage"": ""0.61""}, ""Go"": {""size"": 790, ""percentage"": ""0.27""}}",1317.0,4.0,9.0
GitLab,arbetsformedlingen/www/data-jobtechdev-se,djs-s3-to-static-web-infra,57621334,2024-05-07T12:59:03.290Z,2025-05-08T07:56:21.207Z,main,0,0.0,31598.0,,,,91.0,1.0,1.0
GitLab,gitlab-ci-utils/tests,container-test,58185974,2024-05-25T01:38:43.066Z,2025-05-08T01:33:57.462Z,main,0,0.0,35030.0,MIT,Dockerfile,"{""Dockerfile"": {""size"": 152, ""percentage"": ""100.00""}}",66.0,2.0,2.0
GitLab,xonotic,xonotic-data.pk3dir,73440,2014-08-02T16:30:35.097Z,2025-05-08T06:37:38.404Z,master,44,42.0,3405400362.0,,C,"{""CMake"": {""size"": 5642, ""percentage"": ""0.08""}, ""Makefile"": {""size"": 4386, ""percentage"": ""0.06""}, ""Perl"": {""size"": 37360, ""percentage"": ""0.50""}, ""Shell"": {""size"": 58542, ""percentage"": ""0.78""}, ""C"": {""size"": 7335375, ""percentage"": ""98.09""}, ""Raku"": {""size"": 2100, ""percentage"": ""0.03""}, ""GLSL"": {""size"": 32179, ""percentage"": ""0.43""}, ""ShaderLab"": {""size"": 2359, ""percentage"": ""0.03""}}",24539.0,306.0,108.0
GitLab,freedesktop-sdk/mirrors/gnome,pygobject,15465039,2019-11-21T16:43:28.704Z,2025-05-08T02:14:42.393Z,main,0,4.0,4467844.0,LGPL-2.1,Python,"{""Dockerfile"": {""size"": 1977, ""percentage"": ""0.09""}, ""Shell"": {""size"": 27623, ""percentage"": ""1.32""}, ""Python"": {""size"": 1079940, ""percentage"": ""51.43""}, ""C"": {""size"": 978751, ""percentage"": ""46.61""}, ""Meson"": {""size"": 11484, ""percentage"": ""0.55""}}",4589.0,154.0,255.0
GitLab,lemon399,AdRules,47581792,2023-07-11T11:21:56.965Z,2025-05-08T02:01:01.734Z,master,0,0.0,43799498.0,WTFPL,,,1.0,1.0,1.0
GitLab,StanfordLegion,legion,1447639,2016-07-26T17:25:28.835Z,2025-05-08T09:50:20.811Z,master,15,52.0,40848590.0,Apache-2.0,C++,"{""Shell"": {""size"": 15136, ""percentage"": ""0.05""}, ""CMake"": {""size"": 476197, ""percentage"": ""1.53""}, ""Dockerfile"": {""size"": 612, ""percentage"": ""0.00""}, ""Python"": {""size"": 1864387, ""percentage"": ""5.99""}, ""Rouge"": {""size"": 2505329, ""percentage"": ""8.05""}, ""C"": {""size"": 309070, ""percentage"": ""0.99""}, ""Makefile"": {""size"": 180871, ""percentage"": ""0.58""}, ""C++"": {""size"": 22843080, ""percentage"": ""73.36""}, ""Cuda"": {""size"": 60272, ""percentage"": ""0.19""}, ""CSS"": {""size"": 32897, ""percentage"": ""0.11""}, ""HTML"": {""size"": 6873, ""percentage"": ""0.02""}, ""Linker Script"": {""size"": 143, ""percentage"": ""0.00""}, ""Terra"": {""size"": 1904943, ""percentage"": ""6.12""}, ""Turing"": {""size"": 2054, ""percentage"": ""0.01""}, ""Fortran"": {""size"": 347245, ""percentage"": ""1.12""}, ""JavaScript"": {""size"": 98787, ""percentage"": ""0.32""}, ""Rust"": {""size"": 488650, ""percentage"": ""1.57""}}",24636.0,490.0,110.0
GitLab,yellowhat-labs,bootstrap,42991927,2023-01-29T12:43:49.737Z,2025-05-08T10:52:13.365Z,main,0,0.0,1410662.0,GPL-3.0,JavaScript,"{""Shell"": {""size"": 6389, ""percentage"": ""16.35""}, ""JavaScript"": {""size"": 12346, ""percentage"": ""31.60""}, ""Nix"": {""size"": 620, ""percentage"": ""1.59""}, ""Dockerfile"": {""size"": 1929, ""percentage"": ""4.94""}, ""Makefile"": {""size"": 390, ""percentage"": ""1.00""}, ""Python"": {""size"": 8547, ""percentage"": ""21.88""}, ""TypeScript"": {""size"": 8851, ""percentage"": ""22.65""}}",2205.0,1.0,4.0
GitLab,freedesktop-sdk,mesa-git-extension,19127941,2020-06-01T16:32:36.409Z,2025-05-08T08:03:44.555Z,master,1,15.0,76625.0,MIT,Python,"{""Makefile"": {""size"": 809, ""percentage"": ""9.99""}, ""BibTeX Style"": {""size"": 3469, ""percentage"": ""42.83""}, ""Python"": {""size"": 3822, ""percentage"": ""47.19""}}",800.0,12.0,11.0
GitLab,erdnussflips-java,librepdf-openpdf,20639950,2020-08-20T11:22:57.503Z,2025-05-08T06:24:05.123Z,master,0,0.0,55773538.0,NOASSERTION,Java,"{""Shell"": {""size"": 2169, ""percentage"": ""0.03""}, ""Java"": {""size"": 6871339, ""percentage"": ""99.79""}, ""HTML"": {""size"": 12487, ""percentage"": ""0.18""}}",1617.0,279.0,180.0
GitLab,govbr-ds/tools/site,govbr-ds-site-react,48164761,2023-08-01T13:24:12.828Z,2025-05-08T13:26:21.570Z,main,1,0.0,40356749.0,MIT,JavaScript,"{""JavaScript"": {""size"": 145595, ""percentage"": ""60.83""}, ""HTML"": {""size"": 3723, ""percentage"": ""1.56""}, ""CSS"": {""size"": 60992, ""percentage"": ""25.48""}, ""TypeScript"": {""size"": 29031, ""percentage"": ""12.13""}}",405.0,30.0,14.0
GitLab,hoppr,hoppr-docs,40749050,2022-11-03T12:54:03.996Z,2025-05-08T01:31:23.194Z,main,3,7.0,2833211.0,MIT,MDX,"{""JavaScript"": {""size"": 10450, ""percentage"": ""3.39""}, ""TypeScript"": {""size"": 13902, ""percentage"": ""4.51""}, ""CSS"": {""size"": 2683, ""percentage"": ""0.87""}, ""MDX"": {""size"": 280982, ""percentage"": ""91.22""}}",570.0,11.0,38.0
GitLab,devcodacytestuser,AmendCommitPR,59803951,2024-07-11T12:01:03.374Z,2025-05-08T04:22:04.324Z,main,0,0.0,35349.0,NOASSERTION,,,1.0,1.0,1.0
GitLab,kazuhcurrycw,login_amazon-deleted-17123152,17123152,2020-02-25T12:39:56.021Z,2025-05-08T12:02:41.043Z,master,0,0.0,26606.0,,,,1.0,1.0,1.0
GitLab,dov_bugbear,infrastructure,61938421,2024-09-23T20:38:37.807Z,2025-05-08T12:45:59.535Z,main,0,0.0,146680.0,,HCL,"{""Shell"": {""size"": 91, ""percentage"": ""0.90""}, ""HCL"": {""size"": 10033, ""percentage"": ""99.10""}}",70.0,12.0,2.0
GitLab,rainbownapkin,canopy,64570875,2024-11-15T22:27:20.767Z,2025-05-08T12:23:15.193Z,main,0,0.0,40172992.0,NOASSERTION,JavaScript,"{""JavaScript"": {""size"": 710538, ""percentage"": ""81.94""}, ""EJS"": {""size"": 87395, ""percentage"": ""10.08""}, ""CSS"": {""size"": 52481, ""percentage"": ""6.05""}, ""HTML"": {""size"": 16774, ""percentage"": ""1.93""}}",249.0,5.0,2.0
GitLab,Idansulimanov20,task-manager-idan-excercise,69217904,2025-04-23T10:13:53.117Z,2025-05-08T12:47:33.177Z,main,0,0.0,35368.0,NOASSERTION,,,1.0,3.0,2.0
GitLab,thelabnyc/mirrors,wagtail,61452182,2024-09-05T20:39:58.198Z,2025-05-08T12:47:59.925Z,main,0,0.0,49488132.0,BSD-3-Clause,Python,"{""Shell"": {""size"": 6841, ""percentage"": ""0.06""}, ""JavaScript"": {""size"": 1156513, ""percentage"": ""10.58""}, ""Makefile"": {""size"": 1428, ""percentage"": ""0.01""}, ""SCSS"": {""size"": 235513, ""percentage"": ""2.15""}, ""TypeScript"": {""size"": 563605, ""percentage"": ""5.16""}, ""MDX"": {""size"": 271, ""percentage"": ""0.00""}, ""Python"": {""size"": 8435231, ""percentage"": ""77.16""}, ""Jinja"": {""size"": 528183, ""percentage"": ""4.83""}, ""CSS"": {""size"": 2719, ""percentage"": ""0.02""}, ""Dockerfile"": {""size"": 2038, ""percentage"": ""0.02""}}",18820.0,74.0,979.0
GitLab,riskgratis,account-financial-tools,23196847,2020-12-18T23:58:35.112Z,2025-05-08T13:24:25.099Z,13.0,0,0.0,18005295.0,AGPL-3.0,Python,"{""Python"": {""size"": 749847, ""percentage"": ""60.69""}, ""HTML"": {""size"": 483913, ""percentage"": ""39.17""}, ""JavaScript"": {""size"": 1696, ""percentage"": ""0.14""}, ""SCSS"": {""size"": 98, ""percentage"": ""0.01""}}",1245.0,148.0,459.0
GitLab,captain-crash,uified,64810095,2024-11-25T09:56:52.817Z,2025-05-08T12:46:34.611Z,main,0,0.0,3082791.0,MIT,TypeScript,"{""TypeScript"": {""size"": 688147, ""percentage"": ""94.39""}, ""JavaScript"": {""size"": 2778, ""percentage"": ""0.38""}, ""Dockerfile"": {""size"": 341, ""percentage"": ""0.05""}, ""HTML"": {""size"": 408, ""percentage"": ""0.06""}, ""CSS"": {""size"": 852, ""percentage"": ""0.12""}, ""SCSS"": {""size"": 3483, ""percentage"": ""0.48""}, ""Sass"": {""size"": 251, ""percentage"": ""0.03""}, ""Vue"": {""size"": 32815, ""percentage"": ""4.50""}}",148.0,1.0,1.0
GitLab,verricdr,grpc,15809520,2019-12-11T01:44:22.567Z,2025-05-08T13:37:30.306Z,AspirinSJL-patch-1,0,1.0,74389114.0,Apache-2.0,C++,"{""Starlark"": {""size"": 473694, ""percentage"": ""1.08""}, ""CMake"": {""size"": 692762, ""percentage"": ""1.58""}, ""Ruby"": {""size"": 1056049, ""percentage"": ""2.41""}, ""Makefile"": {""size"": 1001140, ""percentage"": ""2.29""}, ""Python"": {""size"": 2297536, ""percentage"": ""5.25""}, ""M4"": {""size"": 51090, ""percentage"": ""0.12""}, ""JavaScript"": {""size"": 61633, ""percentage"": ""0.14""}, ""C"": {""size"": 2617970, ""percentage"": ""5.98""}, ""C++"": {""size"": 31628011, ""percentage"": ""72.28""}, ""Java"": {""size"": 6907, ""percentage"": ""0.02""}, ""Objective-C"": {""size"": 595593, ""percentage"": ""1.36""}, ""DTrace"": {""size"": 147, ""percentage"": ""0.00""}, ""C#"": {""size"": 2056447, ""percentage"": ""4.70""}, ""Batchfile"": {""size"": 34391, ""percentage"": ""0.08""}, ""Shell"": {""size"": 477280, ""percentage"": ""1.09""}, ""PowerShell"": {""size"": 621, ""percentage"": ""0.00""}, ""Swift"": {""size"": 3516, ""percentage"": ""0.01""}, ""Objective-C++"": {""size"": 77713, ""percentage"": ""0.18""}, ""PHP"": {""size"": 259582, ""percentage"": ""0.59""}, ""Cython"": {""size"": 158835, ""percentage"": ""0.36""}, ""Mako"": {""size"": 6211, ""percentage"": ""0.01""}, ""Dockerfile"": {""size"": 156890, ""percentage"": ""0.36""}, ""Go"": {""size"": 34791, ""percentage"": ""0.08""}, ""HTML"": {""size"": 14, ""percentage"": ""0.00""}, ""XSLT"": {""size"": 9673, ""percentage"": ""0.02""}, ""CSS"": {""size"": 1519, ""percentage"": ""0.00""}}",40248.0,1667.0,1127.0
GitLab,redhat/centos-stream/rpms,podman,23684885,2021-01-15T08:07:54.049Z,2025-05-08T12:34:44.491Z,c10s,1,10.0,61284.0,,Shell,"{""Shell"": {""size"": 1591, ""percentage"": ""100.00""}}",2203.0,8.0,38.0
GitLab,lnavort425,edut2test,62585293,2024-10-15T07:47:23.431Z,2025-05-08T08:41:55.026Z,main,0,0.0,219771.0,NOASSERTION,Java,"{""Java"": {""size"": 46098, ""percentage"": ""100.00""}}",17.0,1.0,3.0
GitLab,yellowhat-labs,statusbar,32711897,2022-01-10T20:27:09.270Z,2025-05-08T11:08:40.629Z,main,0,0.0,269411.0,GPL-3.0,Rust,"{""Makefile"": {""size"": 736, ""percentage"": ""1.92""}, ""JavaScript"": {""size"": 521, ""percentage"": ""1.36""}, ""Shell"": {""size"": 3420, ""percentage"": ""8.91""}, ""Python"": {""size"": 12119, ""percentage"": ""31.59""}, ""Rust"": {""size"": 21569, ""percentage"": ""56.22""}}",677.0,2.0,4.0
GitLab,umgeher,protobuf,686858,2015-12-18T12:15:01.059Z,2025-05-08T12:02:07.306Z,master,0,1.0,42482938.0,NOASSERTION,C++,"{""Starlark"": {""size"": 139171, ""percentage"": ""0.46""}, ""CMake"": {""size"": 78193, ""percentage"": ""0.26""}, ""Makefile"": {""size"": 233331, ""percentage"": ""0.77""}, ""Ruby"": {""size"": 256612, ""percentage"": ""0.84""}, ""Batchfile"": {""size"": 9011, ""percentage"": ""0.03""}, ""Shell"": {""size"": 189944, ""percentage"": ""0.62""}, ""C++"": {""size"": 9980545, ""percentage"": ""32.82""}, ""Go"": {""size"": 3348, ""percentage"": ""0.01""}, ""Java"": {""size"": 4689293, ""percentage"": ""15.42""}, ""JavaScript"": {""size"": 1802152, ""percentage"": ""5.93""}, ""PHP"": {""size"": 532056, ""percentage"": ""1.75""}, ""Python"": {""size"": 1355378, ""percentage"": ""4.46""}, ""M4"": {""size"": 65746, ""percentage"": ""0.22""}, ""Objective-C"": {""size"": 2846595, ""percentage"": ""9.36""}, ""C#"": {""size"": 6327336, ""percentage"": ""20.81""}, ""PowerShell"": {""size"": 4543, ""percentage"": ""0.01""}, ""Vim Script"": {""size"": 3805, ""percentage"": ""0.01""}, ""Emacs Lisp"": {""size"": 7882, ""percentage"": ""0.03""}, ""Awk"": {""size"": 684, ""percentage"": ""0.00""}, ""Kotlin"": {""size"": 151047, ""percentage"": ""0.50""}, ""Dockerfile"": {""size"": 36499, ""percentage"": ""0.12""}, ""C"": {""size"": 1187729, ""percentage"": ""3.91""}, ""Objective-C++"": {""size"": 2898, ""percentage"": ""0.01""}, ""Swift"": {""size"": 20115, ""percentage"": ""0.07""}, ""NASL"": {""size"": 477748, ""percentage"": ""1.57""}, ""Pawn"": {""size"": 5238, ""percentage"": ""0.02""}}",9207.0,8089.0,1409.0
GitLab,protopiahome-public/protopia-ecosystem,react-pe-tests-module,52303013,2023-11-18T13:18:32.275Z,2025-05-08T08:05:22.151Z,main,0,0.0,412671.0,,TypeScript,"{""SCSS"": {""size"": 6629, ""percentage"": ""2.24""}, ""TypeScript"": {""size"": 288776, ""percentage"": ""97.76""}}",12.0,1.0,2.0
GitLab,chromaway/core-tools,homebrew-chromia,40043112,2022-10-07T16:30:05.551Z,2025-05-08T08:04:28.760Z,dev,0,0.0,61127.0,,Ruby,"{""Ruby"": {""size"": 22844, ""percentage"": ""100.00""}}",352.0,4.0,9.0
GitLab,cznic,sqlite,9241019,2018-11-06T12:44:10.208Z,2025-05-08T13:12:58.814Z,master,448,76.0,265417001.0,BSD-3-Clause,Go,"{""Makefile"": {""size"": 5529, ""percentage"": ""2.24""}, ""Go"": {""size"": 218393, ""percentage"": ""88.63""}, ""Shell"": {""size"": 645, ""percentage"": ""0.26""}, ""C"": {""size"": 21851, ""percentage"": ""8.87""}}",515.0,6.0,37.0
GitLab,limakos,limos,57973431,2024-05-17T12:32:05.623Z,2025-05-08T09:36:53.555Z,master,1,0.0,76648561.0,GPL-3.0,CSS,"{""Shell"": {""size"": 15020, ""percentage"": ""1.34""}, ""Haskell"": {""size"": 9794, ""percentage"": ""0.87""}, ""CSS"": {""size"": 1096892, ""percentage"": ""97.79""}}",73.0,3.0,2.0
GitLab,nikita.morozov,redis-lib,35002461,2022-04-01T12:29:23.005Z,2025-05-08T08:05:09.891Z,dev,0,0.0,45032.0,MIT,Go,"{""Go"": {""size"": 5038, ""percentage"": ""100.00""}}",9.0,2.0,3.0
GitLab,doxa-eac-smaingi,catalog,66402735,2025-01-23T08:40:09.959Z,2025-05-08T07:01:52.836Z,main,0,0.0,100872.0,,,,118.0,1.0,1.0
GitLab,liguros,pf4-overlay,25465322,2021-03-27T13:12:22.333Z,2025-05-08T05:18:10.737Z,master,0,0.0,12224013.0,,Shell,"{""Shell"": {""size"": 6533176, ""percentage"": ""100.00""}}",2283.0,1.0,11.0
GitLab,kik-v/uitwisselprofielen,uitwisselprofiel-zorgkantoren-clientinformatie,41151699,2022-11-17T14:01:28.441Z,2025-05-08T10:13:15.757Z,dev,0,1.0,176526.0,,,,362.0,7.0,24.0
GitLab,jimboylabs,blog-10,57694481,2024-05-09T07:33:02.883Z,2025-05-08T12:52:10.796Z,main,0,0.0,13105926.0,MIT,PHP,"{""Dockerfile"": {""size"": 870, ""percentage"": ""0.65""}, ""PHP"": {""size"": 95903, ""percentage"": ""71.39""}, ""JavaScript"": {""size"": 1667, ""percentage"": ""1.24""}, ""CSS"": {""size"": 1126, ""percentage"": ""0.84""}, ""Blade"": {""size"": 34767, ""percentage"": ""25.88""}}",123.0,3.0,2.0
GitLab,mytcyxy,xjwanjia3,61109363,2024-08-24T04:31:21.235Z,2025-05-08T08:32:54.043Z,main,0,0.0,31926.0,,,,26.0,1.0,1.0
GitLab,mllw,dawn,19905876,2020-07-12T08:47:45.418Z,2025-05-08T05:16:22.137Z,master,0,0.0,15974805.0,Apache-2.0,C++,"{""CMake"": {""size"": 35513, ""percentage"": ""0.63""}, ""Python"": {""size"": 68809, ""percentage"": ""1.21""}, ""C++"": {""size"": 5287603, ""percentage"": ""93.25""}, ""C"": {""size"": 28515, ""percentage"": ""0.50""}, ""JavaScript"": {""size"": 1325, ""percentage"": ""0.02""}, ""Shell"": {""size"": 4729, ""percentage"": ""0.08""}, ""Objective-C++"": {""size"": 212533, ""percentage"": ""3.75""}, ""Objective-C"": {""size"": 31215, ""percentage"": ""0.55""}}",2385.0,2776.0,249.0
GitLab,kkowalczyk,pdfium,1478349,2016-08-03T20:41:13.417Z,2025-05-08T03:18:32.883Z,master,0,0.0,42315788.0,NOASSERTION,C++,"{""Python"": {""size"": 200668, ""percentage"": ""0.91""}, ""C++"": {""size"": 17961274, ""percentage"": ""81.33""}, ""C"": {""size"": 450934, ""percentage"": ""2.04""}, ""Pawn"": {""size"": 3456159, ""percentage"": ""15.65""}, ""Objective-C"": {""size"": 3510, ""percentage"": ""0.02""}, ""Objective-C++"": {""size"": 4498, ""percentage"": ""0.02""}, ""JavaScript"": {""size"": 5364, ""percentage"": ""0.02""}, ""Shell"": {""size"": 2119, ""percentage"": ""0.01""}}",13388.0,5160.0,247.0
GitLab,RoninNg,koha,59067404,2024-06-20T06:57:23.502Z,2025-05-08T06:51:14.508Z,master,0,0.0,112587481.0,GPL-3.0,Perl,"{""Perl"": {""size"": 19052213, ""percentage"": ""60.80""}, ""Makefile"": {""size"": 452, ""percentage"": ""0.00""}, ""TypeScript"": {""size"": 165128, ""percentage"": ""0.53""}, ""XSLT"": {""size"": 1614487, ""percentage"": ""5.15""}, ""JavaScript"": {""size"": 6328817, ""percentage"": ""20.20""}, ""CSS"": {""size"": 207808, ""percentage"": ""0.66""}, ""HTML"": {""size"": 2871453, ""percentage"": ""9.16""}, ""Python"": {""size"": 21872, ""percentage"": ""0.07""}, ""SCSS"": {""size"": 260447, ""percentage"": ""0.83""}, ""NASL"": {""size"": 149617, ""percentage"": ""0.48""}, ""Pawn"": {""size"": 58818, ""percentage"": ""0.19""}, ""Pascal"": {""size"": 1689, ""percentage"": ""0.01""}, ""C++"": {""size"": 11950, ""percentage"": ""0.04""}, ""Vue"": {""size"": 548432, ""percentage"": ""1.75""}, ""CoffeeScript"": {""size"": 3009, ""percentage"": ""0.01""}, ""Shell"": {""size"": 19207, ""percentage"": ""0.06""}, ""Raku"": {""size"": 13371, ""percentage"": ""0.04""}, ""mIRC Script"": {""size"": 8174, ""percentage"": ""0.03""}}",51744.0,27.0,650.0
